            Frequency	      V(Ekte_firkant)
     1189.99999999762	2.44358134075055e-011
      1199.9999999976	   0.0626888070422464
     1209.99999999758	2.84129501010925e-011
     1219.99999999756	 1.7146966018296e-011
     1229.99999999754	1.35676131812498e-011
     1239.99999999752	2.89524485499488e-006
      1249.9999999975	 1.1608685363177e-011
     1259.99999999748	1.21187638219877e-011
     1269.99999999746	1.41374032532781e-011
     1279.99999999744	1.64522173063531e-005
     1289.99999999742	3.09517679629197e-012
      1299.9999999974	5.24421200871611e-012
     1309.99999999738	4.62831997416291e-012
     1319.99999999736	1.62517481304685e-005
     1329.99999999734	 1.6394509121885e-011
     1339.99999999732	1.57868579025001e-011
      1349.9999999973	1.68983945144572e-011
     1359.99999999728	5.44019757625293e-006
     1369.99999999726	1.75381204043214e-011
     1379.99999999724	2.27566271884305e-011
     1389.99999999722	4.18292085685927e-011
      1399.9999999972	   0.0866173952777077
     1409.99999999718	4.32981257558987e-011
     1419.99999999716	2.45630519283103e-011
     1429.99999999714	1.91554008917373e-011
     1439.99999999712	5.13826460757504e-006
      1449.9999999971	1.76033288194355e-011
     1459.99999999708	1.72256585853048e-011
     1469.99999999706	1.88684121109673e-011
     1479.99999999704	2.01656631520836e-005
     1489.99999999702	4.75706529870353e-012
       1499.999999997	6.46634033349961e-012
     1509.99999999698	4.75986457052462e-012
     1519.99999999696	2.01332805156704e-005
     1529.99999999694	1.87694956884833e-011
     1539.99999999692	1.71477029398418e-011
      1549.9999999969	1.75223256044311e-011
     1559.99999999688	5.07628641022768e-006
     1569.99999999686	1.91575318286383e-011
     1579.99999999684	2.45571788702408e-011
     1589.99999999682	4.32350576085898e-011
      1599.9999999968	   0.0755586195757893
     1609.99999999678	  4.162807057821e-011
     1619.99999999676	2.26105775998497e-011
     1629.99999999674	1.74197790053711e-011
     1639.99999999672	5.46839973813054e-006
      1649.9999999967	1.68695536522673e-011
     1659.99999999668	1.57581090148134e-011
     1669.99999999666	1.63814952596413e-011
     1679.99999999664	1.61618278122596e-005
     1689.99999999662	4.60147348160936e-012
      1699.9999999966	5.21460672197467e-012
     1709.99999999658	3.07205468908202e-012
     1719.99999999656	1.63099216981794e-005
     1729.99999999654	1.39646175376123e-011
     1739.99999999652	1.19634714579034e-011
      1749.9999999965	1.14483041946339e-011
     1759.99999999648	2.82605779450478e-006
     1769.99999999646	1.34529668153774e-011
     1779.99999999644	1.69924263023598e-011
     1789.99999999642	2.81104654516215e-011
      1799.9999999964	   0.0412537714325302
     1809.99999999638	2.40472850349483e-011
     1819.99999999636	1.20531066962011e-011
     1829.99999999634	9.03122626728726e-012
     1839.99999999632	3.74493430068194e-006
      1849.9999999963	9.68815151902297e-012
     1859.99999999628	8.28380342125488e-012
     1869.99999999626	 7.6257995366583e-012
     1879.99999999624	5.97305184555434e-006
     1889.99999999622	2.68923164044674e-012
      1899.9999999962	1.96790008240243e-012
     1909.99999999618	2.47863385310188e-013
     1919.99999999616	6.24786251217726e-006
     1929.99999999614	3.82797313646597e-012
     1939.99999999612	2.32122454897093e-012
      1949.9999999961	1.11430790639372e-012
     1959.99999999608	9.24772790312189e-007
     1969.99999999606	2.65814563362044e-012
     1979.99999999604	3.18156454076188e-012
     1989.99999999602	2.53278689596155e-012
       1999.999999996	 0.000399205898623218
     2009.99999999598	 3.0297853105935e-012
     2019.99999999596	3.47161252650552e-012
     2029.99999999594	2.90009074232651e-012
     2039.99999999592	8.69818801324717e-007
      2049.9999999959	1.34097620565416e-012
     2059.99999999588	 2.5456336760257e-012
     2069.99999999586	4.06765781063256e-012
     2079.99999999584	6.51118892032045e-006
     2089.99999999582	3.11321914053648e-013
      2099.9999999958	2.03175375763285e-012
     2109.99999999578	2.74202984409579e-012
     2119.99999999576	6.20938241450457e-006
     2129.99999999574	7.78538281110306e-012
     2139.99999999572	8.44732443985812e-012
      2149.9999999957	9.85656164245839e-012
     2159.99999999568	3.76773790670223e-006
     2169.99999999566	9.28332656159523e-012
     2179.99999999564	1.23756202042618e-011
     2189.99999999562	2.45648620627468e-011
      2199.9999999956	   0.0343399369970979
     2209.99999999558	2.85128028058285e-011
     2219.99999999556	1.71977877370264e-011
     2229.99999999554	1.36052679858258e-011
     2239.99999999552	2.91843630869486e-006
      2249.9999999955	1.16619030033117e-011
     2259.99999999548	1.21703008262365e-011
     2269.99999999546	1.41948123502098e-011
     2279.99999999544	1.64989613713006e-005
     2289.99999999542	3.10298416459573e-012
      2299.9999999954	5.25405881694083e-012
     2309.99999999538	4.63724081330127e-012
     2319.99999999536	1.62808787115731e-005
     2329.99999999534	1.63981501440385e-011
     2339.99999999532	1.57958093137629e-011
      2349.9999999953	1.69073404956774e-011
     2359.99999999528	5.43056625259607e-006
