            Frequency	      V(Ekte_firkant)
     2259.99999999548	3.77510598860471e-005
     2269.99999999546	3.77510481873667e-005
     2279.99999999544	3.77510364370336e-005
     2289.99999999542	3.77510246350578e-005
      2299.9999999954	3.77510127814317e-005
     2309.99999999538	3.77510008761605e-005
     2319.99999999536	3.77509889192341e-005
     2329.99999999534	3.77509769106675e-005
     2339.99999999532	3.77509648504509e-005
      2349.9999999953	3.77509527385892e-005
     2359.99999999528	3.77509405750749e-005
     2369.99999999526	3.77509283599182e-005
     2379.99999999524	3.77509160931114e-005
     2389.99999999522	3.77509037746597e-005
      2399.9999999952	3.77508914045502e-005
     2409.99999999518	3.77508789828037e-005
     2419.99999999516	3.77508665094073e-005
     2429.99999999514	 3.7750853984366e-005
     2439.99999999512	3.77508414076723e-005
      2449.9999999951	3.77508287793365e-005
     2459.99999999508	3.77508160993507e-005
     2469.99999999506	3.77508033677205e-005
     2479.99999999504	 3.7750790584435e-005
     2489.99999999502	3.77507777495103e-005
       2499.999999995	3.77507648629358e-005
     2509.99999999498	3.77507519247169e-005
     2519.99999999496	3.77507389348455e-005
     2529.99999999494	3.77507258933325e-005
     2539.99999999492	3.77507128001698e-005
      2549.9999999949	3.77506996553628e-005
     2559.99999999488	3.77506864588866e-005
     2569.99999999486	3.77506732107857e-005
     2579.99999999484	 3.7750659911035e-005
     2589.99999999482	3.77506465596403e-005
      2599.9999999948	3.77506331565932e-005
     2609.99999999478	3.77506197019048e-005
     2619.99999999476	3.77506061955669e-005
     2629.99999999474	 3.7750592637585e-005
     2639.99999999472	3.77505790279479e-005
      2649.9999999947	3.77505653666726e-005
     2659.99999999468	3.77505516537478e-005
     2669.99999999466	3.77505378891793e-005
     2679.99999999464	3.77505240729584e-005
     2689.99999999462	3.77505102050968e-005
      2699.9999999946	3.77504962855857e-005
     2709.99999999458	 3.7750482314431e-005
     2719.99999999456	3.77504682916181e-005
     2729.99999999454	3.77504542171706e-005
     2739.99999999452	3.77504400910737e-005
      2749.9999999945	3.77504259133334e-005
     2759.99999999448	3.77504116839407e-005
     2769.99999999446	3.77503974029078e-005
     2779.99999999444	3.77503830702256e-005
     2789.99999999442	3.77503686859002e-005
      2799.9999999944	3.77503542499195e-005
     2809.99999999438	3.77503397623017e-005
     2819.99999999436	3.77503252230348e-005
     2829.99999999434	3.77503106321248e-005
     2839.99999999432	3.77502959895625e-005
      2849.9999999943	3.77502812953605e-005
     2859.99999999428	3.77502665495093e-005
     2869.99999999426	3.77502517520152e-005
     2879.99999999424	3.77502369028597e-005
     2889.99999999422	3.77502220020738e-005
      2899.9999999942	3.77502070496389e-005
     2909.99999999418	3.77501920455613e-005
     2919.99999999416	3.77501769898316e-005
     2929.99999999414	3.77501618824625e-005
     2939.99999999412	3.77501467234445e-005
      2949.9999999941	 3.7750131512784e-005
     2959.99999999408	3.77501162504682e-005
     2969.99999999406	3.77501009365164e-005
     2979.99999999404	3.77500855709158e-005
     2989.99999999402	3.77500701536729e-005
       2999.999999994	 3.7750054684778e-005
     3009.99999999398	3.77500391642441e-005
     3019.99999999396	3.77500235920615e-005
     3029.99999999394	3.77500079682368e-005
     3039.99999999392	3.77499922927535e-005
      3049.9999999939	 3.7749976565638e-005
     3059.99999999388	 3.7749960786874e-005
     3069.99999999386	 3.7749944956468e-005
     3079.99999999384	3.77499290744101e-005
     3089.99999999382	3.77499131407137e-005
      3099.9999999938	3.77498971553688e-005
     3109.99999999378	3.77498811183821e-005
     3119.99999999376	3.77498650297403e-005
     3129.99999999374	3.77498488894635e-005
     3139.99999999372	3.77498326975383e-005
      3149.9999999937	3.77498164539716e-005
     3159.99999999368	 3.7749800158753e-005
     3169.99999999366	3.77497838118965e-005
     3179.99999999364	3.77497674133916e-005
     3189.99999999362	3.77497509632454e-005
      3199.9999999936	3.77497344614336e-005
     3209.99999999358	3.77497179079979e-005
     3219.99999999356	3.77497013029139e-005
     3229.99999999354	3.77496846461888e-005
     3239.99999999352	 3.7749667937812e-005
      3249.9999999935	3.77496511777977e-005
     3259.99999999348	3.77496343661353e-005
     3269.99999999346	3.77496175028319e-005
     3279.99999999344	3.77496005878734e-005
     3289.99999999342	3.77495836212811e-005
      3299.9999999934	3.77495666030408e-005
     3309.99999999338	3.77495495331598e-005
     3319.99999999336	3.77495324116273e-005
     3329.99999999334	3.77495152384577e-005
     3339.99999999332	3.77494980136402e-005
      3349.9999999933	3.77494807371822e-005
     3359.99999999328	3.77494634090654e-005
     3369.99999999326	3.77494460293191e-005
     3379.99999999324	 3.7749428597925e-005
     3389.99999999322	3.77494111148906e-005
      3399.9999999932	3.77493935802048e-005
     3409.99999999318	3.77493759938824e-005
