            Frequency	      V(Ekte_firkant)
                    0	    0.100100565721214
        9.99999999998	3.05026157233358e-012
       19.99999999996	1.22794468607861e-007
       29.99999999994	1.14852356789725e-012
       39.99999999992	 4.4853371412731e-007
        49.9999999999	3.06363196924068e-012
       59.99999999988	1.17164985863049e-006
       69.99999999986	 5.6608195812377e-012
       79.99999999984	3.18985145925884e-006
       89.99999999982	5.45037752408306e-012
        99.9999999998	    0.196917652803373
      109.99999999978	9.53512478501435e-012
      119.99999999976	3.04582079593388e-006
      129.99999999974	5.31278417657969e-012
      139.99999999972	6.81045766600506e-007
       149.9999999997	7.34275768702765e-012
      159.99999999968	1.87831168258175e-006
      169.99999999966	1.04238930444167e-011
      179.99999999964	 5.9895511454876e-006
      189.99999999962	1.20139151941207e-011
       199.9999999996	    0.187260719467534
      209.99999999958	1.55979099807404e-011
      219.99999999956	5.86600359106776e-006
      229.99999999954	1.01218643080725e-011
      239.99999999952	1.43606667493338e-006
       249.9999999995	1.12223563959616e-011
      259.99999999948	2.41675100628412e-006
      269.99999999946	1.42072330271901e-011
      279.99999999944	8.20257581902553e-006
      289.99999999942	1.75876586062398e-011
       299.9999999994	    0.171797272068612
      309.99999999938	2.02014136272647e-011
      319.99999999936	8.11110559809077e-006
      329.99999999934	1.39849481746993e-011
      339.99999999932	2.09438881939262e-006
       349.9999999993	1.40679694848387e-011
      359.99999999928	2.72486448237975e-006
      369.99999999926	  1.661165631827e-011
      379.99999999924	9.61140610952447e-006
      389.99999999922	2.14834079053414e-011
       399.9999999992	    0.151428023448065
      409.99999999918	2.28525801369295e-011
      419.99999999916	9.56058919505994e-006
      429.99999999914	1.64911524633372e-011
      439.99999999912	2.55883582586155e-006
       449.9999999991	  1.556548594356e-011
      459.99999999908	2.77030236259499e-006
      469.99999999906	1.73954020285901e-011
      479.99999999904	1.00776802581602e-005
      489.99999999902	2.32960965726027e-011
        499.999999999	     0.12732471744608
      509.99999999898	2.32816673426202e-011
      519.99999999896	1.00722852538563e-005
      529.99999999894	1.73884564744005e-011
      539.99999999892	2.77823752144384e-006
       549.9999999989	1.55593876078812e-011
      559.99999999888	2.54850126266891e-006
      569.99999999886	1.64802379566412e-011
      579.99999999884	9.55554292246852e-006
      589.99999999882	 2.2842220600964e-011
       599.9999999988	     0.10084908105498
      609.99999999878	2.14455401858027e-011
      619.99999999876	9.59609893582481e-006
      629.99999999874	1.65876290913999e-011
      639.99999999872	 2.7295639185728e-006
       649.9999999987	1.40503012987679e-011
      659.99999999868	2.08276480366167e-006
      669.99999999866	1.39571618025942e-011
      679.99999999864	8.09611801202558e-006
      689.99999999862	2.01674209362256e-011
       699.9999999986	   0.0734596023682923
      709.99999999858	1.75300733855065e-011
