            Frequency	      V(Ekte_firkant)
                    0	     0.05005028286072
        9.99999999998	3.94992498970048e-007
       19.99999999996	6.13954669672639e-008
       29.99999999994	8.27579252815295e-007
       39.99999999992	2.24266514170165e-007
        49.9999999999	   0.0996886057432657
       59.99999999988	5.85827746854618e-007
       69.99999999986	7.53027812033178e-007
       79.99999999984	1.59492555623917e-006
       89.99999999982	1.90959358053254e-007
        99.9999999998	   0.0984588264019014
      109.99999999978	7.70322240492905e-007
      119.99999999976	1.52291257233108e-006
      129.99999999974	2.32343271670445e-006
      139.99999999972	 3.4052373438324e-007
       149.9999999997	   0.0964294219441049
      159.99999999968	9.39160961239045e-007
      169.99999999966	2.25573653298952e-006
      179.99999999964	2.99477653195632e-006
      189.99999999962	 5.3013074815739e-007
       199.9999999996	   0.0936303597339501
      209.99999999958	1.08661539298263e-006
      219.99999999956	2.93300475280894e-006
      229.99999999954	3.59232199235864e-006
      239.99999999952	7.18036976398793e-007
       249.9999999995	   0.0901028528660611
      259.99999999948	1.20838227744342e-006
      269.99999999946	3.53792931265468e-006
      279.99999999944	4.10128989304471e-006
      289.99999999942	8.92536972011249e-007
       299.9999999994	   0.0858986360344391
      309.99999999938	1.30114255982146e-006
      319.99999999936	4.05555623293027e-006
      329.99999999934	4.50910944922409e-006
      339.99999999932	1.04720014403224e-006
       349.9999999993	   0.0810790585317993
      359.99999999928	1.36243994002809e-006
      369.99999999926	4.47311570575577e-006
      379.99999999924	 4.8057058634633e-006
      389.99999999922	1.17737083672399e-006
       399.9999999992	   0.0757140117241024
      409.99999999918	1.39068740046581e-006
      419.99999999916	4.78029816625365e-006
      429.99999999914	4.98375185909927e-006
      439.99999999912	1.27942507913166e-006
       449.9999999991	   0.0698807114765856
      459.99999999908	1.38515900465306e-006
      469.99999999906	 4.9695311100748e-006
      479.99999999904	 5.0388434848248e-006
      489.99999999902	1.35063517584447e-006
        499.999999999	   0.0636623587230402
      509.99999999898	1.34600697558938e-006
      519.99999999896	5.03614597770987e-006
      529.99999999894	 4.9696183653416e-006
      539.99999999892	 1.3891266021081e-006
       549.9999999989	   0.0571467036298643
      559.99999999888	1.27425776941292e-006
      569.99999999886	4.97851084874895e-006
      579.99999999884	  4.777775032632e-006
      589.99999999882	1.39389032814517e-006
       599.9999999988	   0.0504245405274206
      609.99999999878	1.17180287879145e-006
      619.99999999876	4.79805226985715e-006
      629.99999999874	4.46804377432168e-006
      639.99999999872	1.36478966491629e-006
       649.9999999987	   0.0435881620069482
      659.99999999868	1.04138809972481e-006
      669.99999999866	4.49923119875591e-006
      679.99999999864	4.04806244000215e-006
      689.99999999862	1.30257882092243e-006
       699.9999999986	   0.0367298011840137
      709.99999999858	8.86647193825441e-007
      719.99999999856	4.08943076858807e-006
      729.99999999854	3.52819545635905e-006
      739.99999999852	1.20886648898866e-006
       749.9999999985	   0.0299400912042667
      759.99999999848	7.12269749469089e-007
      769.99999999846	 3.5787754149076e-006
      779.99999999844	  2.921276074609e-006
      789.99999999842	1.08613166620889e-006
       799.9999999984	   0.0233065705389807
      809.99999999838	5.24746864819107e-007
